age,income_usd,wealth_usd,risk_score,horizon_years,debt_to_income,market_vol,invest_risky
57,141094,499361,-1.361,14,0.122,0.175,1
45,118970,226721,-0.624,21,0.074,0.081,1
43,83034,95088,1.431,13,0.579,0.11,1
47,52891,382577,1.302,1,0.159,0.157,1
31,83912,228088,0.437,22,0.061,0.248,1
50,55268,1561912,-1.929,18,0.192,0.258,1
58,114765,198289,-1.208,13,0.393,0.22,1
38,134720,281056,-0.679,1,0.392,0.18,1
27,188333,194808,-0.172,3,0.526,0.146,1
40,108385,137201,-1.25,3,0.12,0.203,1
30,142893,118833,-0.246,26,0.411,0.287,1
39,77574,195479,1.767,10,0.069,0.188,1
52,70858,239773,0.401,13,0.065,0.152,1
26,114051,423937,0.219,21,0.328,0.171,1
58,74186,198066,-1.018,20,0.277,0.164,1
32,102966,98893,-1.639,2,0.497,0.213,1
65,52943,111773,-1.228,28,0.113,0.134,1
57,57916,45604,-1.679,8,0.594,0.204,1
34,123657,668962,0.075,24,0.396,0.214,1
49,140212,92165,0.384,25,0.356,0.201,0
26,54981,358286,-0.965,17,0.089,0.115,1
25,125853,192391,0.148,5,0.411,0.171,1
68,68954,197156,1.469,17,0.533,0.148,1
61,90746,134954,1.958,8,0.223,0.176,1
28,182780,73819,0.77,26,0.583,0.14,1
35,134768,62737,-0.175,23,0.081,0.255,1
30,133987,710703,0.738,25,0.111,0.191,1
40,233739,166201,1.352,25,0.133,0.083,1
35,63299,412971,-2.007,6,0.074,0.1,1
37,54975,521679,1.482,1,0.54,0.252,1
47,62724,103635,-0.545,19,0.081,0.169,1
30,79246,219596,-0.535,19,0.145,0.157,1
65,27731,156201,-0.355,26,0.102,0.248,0
57,81133,52939,0.32,20,0.505,0.171,1
59,68547,126939,-1.111,25,0.381,0.108,1
29,133178,254523,-0.285,11,0.137,0.112,1
56,107342,95728,0.525,4,0.13,0.218,1
62,66650,111975,0.219,2,0.515,0.302,1
29,120879,128330,0.381,14,0.248,0.23,1
58,129210,1003262,-0.324,1,0.163,0.157,1
38,61285,28789,0.694,16,0.544,0.166,1
60,70337,235595,1.056,13,0.04,0.183,1
44,29581,119418,0.996,8,0.094,0.059,1
61,52169,84272,0.428,18,0.117,0.181,1
28,62089,116810,0.939,21,0.135,0.215,1
40,93400,273492,0.871,2,0.17,0.286,1
34,56099,287927,2.5,15,0.193,0.245,1
33,69622,177337,1.218,29,0.518,0.296,1
36,48771,401057,-0.089,9,0.266,0.281,1
40,98039,469931,-0.912,24,0.076,0.264,1
27,111349,312740,-0.261,11,0.231,0.182,1
56,110056,91750,-0.332,9,0.111,0.201,1
48,90558,234073,0.511,26,0.146,0.08,1
62,41649,235078,-0.7,11,0.547,0.188,1
56,66012,71993,1.192,26,0.336,0.214,1
28,73417,36530,-1.39,20,0.525,0.163,1
24,73564,24292,-1.633,25,0.237,0.088,1
42,93438,159733,-0.135,25,0.056,0.275,1
45,183567,196148,-0.843,28,0.104,0.204,1
33,135079,51781,-1.258,17,0.519,0.283,1
60,54930,384546,-0.637,29,0.435,0.225,1
50,126344,172024,-0.761,2,0.366,0.262,1
58,123960,505295,0.01,15,0.44,0.25,1
26,60146,209373,-0.62,12,0.35,0.139,1
61,137585,57451,-0.539,3,0.259,0.149,1
31,83065,226578,-0.005,27,0.27,0.154,1
43,44471,274166,1.014,25,0.064,0.122,1
42,113003,91631,1.471,23,0.314,0.286,1
62,100313,40966,0.148,20,0.177,0.183,1
34,80316,164170,0.226,19,0.017,0.208,1
33,88330,60939,-0.183,12,0.217,0.1,1
37,62820,411346,0.481,21,0.306,0.229,1
39,122104,103978,0.39,30,0.27,0.155,1
30,88066,708235,1.326,8,0.609,0.256,1
29,97811,22173,-1.889,11,0.382,0.139,1
32,107596,169347,-0.234,4,0.476,0.26,1
44,50527,542989,0.339,28,0.588,0.236,1
38,57551,67314,-0.026,16,0.161,0.152,1
40,29810,129977,-0.939,18,0.51,0.265,1
56,119364,104366,-1.299,8,0.151,0.249,1
33,49092,81064,0.806,2,0.137,0.209,0
66,96168,186941,-0.757,25,0.31,0.12,1
58,108343,46747,-1.755,26,0.259,0.228,1
29,121630,135743,0.857,11,0.553,0.184,1
36,49294,238658,0.459,23,0.176,0.183,1
30,87115,123600,-0.116,18,0.158,0.184,1
34,207462,60974,-0.915,20,0.195,0.178,1
39,212081,379101,-0.113,6,0.054,0.128,1
27,147447,289416,1.216,19,0.046,0.089,1
21,106544,58766,-1.615,5,0.259,0.077,1
42,54449,46803,-1.564,7,0.607,0.198,1
56,128911,63682,-0.628,11,0.078,0.05,1
36,83163,245030,-0.027,7,0.285,0.224,1
64,119113,192222,-0.496,28,0.553,0.21,1
39,65588,305427,0.643,1,0.14,0.162,0
66,82545,111843,1.089,28,0.17,0.242,1
32,97698,65260,0.279,5,0.404,0.164,1
47,101794,342954,0.56,27,0.329,0.205,1
59,115200,91152,0.272,11,0.155,0.063,1
23,67371,177422,0.01,28,0.255,0.05,1
67,45978,37177,-1.294,17,0.373,0.166,1
39,202796,89820,-1.028,15,0.481,0.205,1
45,312448,372074,-1.351,4,0.159,0.237,1
52,112564,78727,-0.149,14,0.13,0.169,1
53,46424,312214,0.232,17,0.383,0.195,1
22,61143,18407,-1.449,30,0.6,0.227,1
64,116090,90666,0.073,8,0.371,0.172,1
52,175979,128563,-0.875,3,0.349,0.215,1
70,49076,719763,-1.069,8,0.051,0.112,1
44,84575,52378,-0.625,8,0.163,0.081,1
51,99263,274384,-1.12,29,0.144,0.148,1
43,138670,388337,0.607,5,0.283,0.226,1
65,75793,78359,-0.168,30,0.53,0.137,1
62,41178,107175,0.815,4,0.37,0.219,1
66,122782,170392,-0.443,25,0.507,0.118,1
46,157939,39539,-0.406,13,0.51,0.145,1
60,86359,99588,1.873,2,0.584,0.195,1
38,110215,473019,-1.623,19,0.103,0.14,1
44,70992,240093,1.284,22,0.203,0.15,1
59,58964,130263,1.655,26,0.287,0.05,1
25,150359,166069,0.766,6,0.237,0.23,1
56,109241,253015,-0.33,19,0.346,0.173,1
21,115007,300607,1.427,18,0.329,0.123,1
50,190732,90909,-0.322,14,0.291,0.29,1
44,53111,596980,-0.706,27,0.17,0.133,1
44,68292,490462,-0.388,13,0.073,0.149,1
45,97395,275936,-0.57,12,0.151,0.122,1
45,67874,70244,-0.947,16,0.12,0.246,1
41,133137,59885,1.11,28,0.183,0.266,1
43,81950,111798,-0.773,27,0.204,0.26,1
49,54792,158432,-0.03,22,0.269,0.259,1
59,93009,30539,-1.444,3,0.127,0.144,1
48,98001,234126,0.031,10,0.248,0.28,1
53,143617,477876,-1.156,1,0.304,0.168,1
62,109550,252008,-1.18,3,0.22,0.087,1
70,113339,81629,-0.109,25,0.266,0.154,1
26,105631,73382,1.057,25,0.433,0.2,1
56,81916,196469,0.44,4,0.446,0.141,1
32,62910,130668,0.509,14,0.296,0.189,1
30,103983,223491,-0.13,9,0.327,0.212,1
60,76191,257800,-0.336,3,0.152,0.205,1
24,209499,400750,0.791,12,0.299,0.219,1
63,176073,54148,-0.563,4,0.189,0.169,1
59,123499,183111,0.834,23,0.279,0.136,1
70,108749,108149,1.236,30,0.763,0.092,1
54,86128,137258,-0.841,13,0.432,0.175,0
64,47906,326557,-0.694,8,0.59,0.148,1
26,80780,360124,-0.546,15,0.541,0.173,1
65,94681,528073,-1.467,29,0.317,0.056,1
29,100941,220009,-0.469,5,0.441,0.089,1
36,113815,135859,1.301,21,0.15,0.211,1
27,142662,119468,-1.046,3,0.332,0.082,1
41,63671,31480,1.325,10,0.25,0.169,1
58,63961,500895,-0.433,14,0.067,0.13,1
34,185905,112272,2.114,12,0.46,0.126,1
62,132330,236499,-0.682,6,0.608,0.185,1
51,74027,276368,-0.144,24,0.205,0.182,1
52,85303,48904,-0.91,21,0.173,0.213,1
67,85495,65341,-0.688,14,0.378,0.114,1
42,91432,603625,1.338,13,0.544,0.127,1
38,113995,194810,0.475,3,0.076,0.247,1
70,319675,88953,1.029,20,0.17,0.167,1
48,98957,133877,-1.316,7,0.388,0.202,0
51,125350,398716,0.655,10,0.137,0.15,1
35,38728,347762,-0.971,26,0.225,0.207,1
31,70623,40091,-1.337,20,0.096,0.05,1
29,166370,652944,0.239,21,0.413,0.249,1
32,110054,357870,0.229,8,0.228,0.153,1
30,10027,130766,0.053,16,0.289,0.105,1
58,126068,51320,0.718,1,0.198,0.116,1
23,234837,387317,0.874,8,0.178,0.164,1
52,33177,230309,1.47,25,0.461,0.173,1
68,192386,40391,-1.19,15,0.366,0.188,1
59,22507,121725,1.502,20,0.082,0.108,1
41,143855,2500362,1.882,24,0.462,0.232,1
23,89612,152244,-0.366,29,0.044,0.149,1
62,27794,76927,-1.668,3,0.39,0.146,0
21,112492,60521,-1.383,18,0.184,0.166,0
55,160009,739167,-0.462,30,0.106,0.22,1
54,107959,321700,2.014,6,0.19,0.178,1
30,120569,532366,0.017,26,0.206,0.147,1
57,73257,187542,-0.617,18,0.229,0.161,1
29,35485,463707,-0.685,10,0.338,0.253,1
32,127198,69906,-1.323,24,0.164,0.243,1
61,215872,173637,0.875,27,0.261,0.202,1
69,158317,194218,-0.092,5,0.319,0.189,1
34,33310,520525,2.1,21,0.092,0.319,1
67,42198,199855,0.628,29,0.546,0.208,1
66,58958,85428,0.83,20,0.417,0.191,1
59,40582,158904,-0.242,17,0.367,0.168,1
28,92011,33177,-1.091,5,0.056,0.201,1
35,109565,18574,-0.874,14,0.05,0.05,1
54,44022,316981,-1.369,28,0.638,0.242,0
70,132738,107057,0.91,24,0.113,0.104,1
61,121554,118553,-0.385,14,0.3,0.137,1
42,68424,316869,0.953,10,0.199,0.096,1
32,82562,527392,0.136,25,0.519,0.136,1
69,33951,242663,-0.293,30,0.509,0.16,1
34,76224,850565,-1.17,9,0.311,0.233,1
38,90333,235817,0.302,25,0.513,0.257,1
69,97923,196886,-0.219,10,0.506,0.296,1
49,108771,186231,0.902,25,0.081,0.186,1
34,101690,47167,-0.715,29,0.307,0.167,1
21,78857,354615,0.616,20,0.147,0.227,1
42,103846,16605,1.641,15,0.102,0.129,1
70,148536,88500,0.273,10,0.4,0.122,1
42,85804,153128,0.785,2,0.278,0.158,1
55,105489,73689,0.572,2,0.42,0.178,1
33,82000,99889,1.898,26,0.053,0.056,1
59,65133,785306,0.372,20,0.236,0.244,1
59,116892,405150,0.7,7,0.554,0.194,1
51,68183,80914,-0.036,17,0.245,0.228,1
59,109167,98300,-0.774,27,0.297,0.086,0
49,91281,47529,-1.208,20,0.066,0.14,1
39,77311,282910,1.267,28,0.289,0.137,1
57,76381,119805,-1.008,4,0.065,0.168,0
62,69808,25555,0.746,3,0.474,0.178,1
63,39524,164242,0.416,20,0.266,0.232,1
31,108990,222676,0.918,18,0.156,0.186,1
54,101047,356902,-0.515,21,0.643,0.136,1
21,137640,140417,-0.791,30,0.421,0.311,1
49,68998,107257,0.378,4,0.32,0.164,1
49,232177,896299,-0.292,28,0.302,0.126,1
39,74436,150892,-1.231,2,0.139,0.067,1
70,58105,286644,1.939,16,0.638,0.185,1
65,54760,92301,-0.791,25,0.151,0.221,1
22,37820,279095,-0.994,21,0.154,0.112,1
31,193664,40470,-0.242,7,0.269,0.217,1
31,178635,98966,1.253,19,0.259,0.185,1
65,121533,50561,-2.167,28,0.255,0.074,1
46,57499,87022,1.17,7,0.47,0.218,1
57,222615,462228,-0.911,29,0.192,0.164,1
61,75486,86448,0.265,20,0.046,0.112,1
59,78673,286307,-0.676,3,0.505,0.237,1
25,184646,587675,1.992,10,0.364,0.236,1
28,125119,146323,0.125,26,0.365,0.111,1
40,270524,366877,-0.708,11,0.677,0.198,1
37,101918,241921,-0.301,29,0.201,0.192,1
58,73795,166572,0.09,13,0.336,0.176,1
28,66281,294689,0.178,11,0.095,0.149,1
39,35741,785704,0.439,26,0.495,0.171,1
32,78297,84529,-0.001,24,0.247,0.236,1
30,159510,63266,-1.377,8,0.102,0.205,1
29,121416,60010,-0.34,24,0.248,0.064,1
30,90919,367095,0.607,8,0.396,0.051,1
49,54726,414497,-0.67,27,0.351,0.069,1
41,100811,92509,0.673,1,0.186,0.099,1
42,149339,21938,0.032,20,0.475,0.135,1
44,111628,81725,-0.218,5,0.349,0.153,1
58,97825,245600,1.194,21,0.224,0.176,1
64,60421,141258,-1.738,30,0.303,0.178,0
47,138851,176434,-0.675,21,0.53,0.177,1
53,18800,93656,1.232,14,0.293,0.249,1
57,108987,373648,1.83,25,0.39,0.079,1
55,325372,204283,2.286,6,0.157,0.2,1
27,42335,254284,0.05,17,0.092,0.2,1
70,79768,173087,0.458,29,0.498,0.104,1
29,89645,240463,0.817,11,0.539,0.212,1
41,71416,226637,1.275,1,0.409,0.202,1
53,151108,65064,0.313,14,0.06,0.177,1
41,113981,209850,0.926,15,0.136,0.05,1
33,97121,305819,0.46,25,0.537,0.238,1
67,134081,424224,0.522,25,0.154,0.194,1
24,90757,218139,-0.918,11,0.388,0.204,1
33,441308,62923,-0.329,24,0.561,0.05,0
70,97075,72273,-0.523,5,0.031,0.148,1
57,99231,101393,-1.189,6,0.173,0.094,1
25,38267,177888,-1.652,19,0.181,0.258,1
58,68586,134373,-0.424,22,0.221,0.114,1
69,159732,54559,-0.264,25,0.143,0.269,1
25,46159,54265,0.105,19,0.234,0.237,1
41,30601,22691,0.556,4,0.433,0.193,1
44,91466,9053,0.188,21,0.448,0.248,1
27,178606,133224,-0.257,13,0.383,0.123,1
31,91928,1210565,-0.915,8,0.295,0.134,1
29,76077,755770,0.877,11,0.398,0.235,1
30,35537,62192,-0.102,25,0.651,0.124,1
41,112836,171666,-0.434,6,0.525,0.1,1
44,125267,40146,-0.186,17,0.537,0.161,1
32,36927,46050,-0.733,3,0.68,0.127,0
35,158710,51055,-0.531,22,0.529,0.292,1
30,131981,122448,-0.562,5,0.433,0.227,1
60,158534,127284,-0.287,29,0.141,0.145,1
31,120491,188306,0.656,27,0.105,0.12,1
66,124792,272470,0.407,26,0.223,0.2,1
47,116766,110769,1.547,11,0.422,0.251,1
61,138941,154968,1.212,24,0.408,0.197,1
52,36250,56048,1.956,5,0.198,0.123,1
34,42490,44727,0.559,9,0.129,0.094,1
51,62290,38922,0.543,4,0.148,0.157,1
34,84344,269066,-0.487,2,0.482,0.199,1
26,109276,110666,0.826,12,0.18,0.152,1
33,105863,27844,-0.656,18,0.305,0.24,1
34,157333,141720,-1.47,26,0.156,0.212,1
27,159821,48750,1.526,2,0.252,0.194,1
22,58184,668460,-1.249,13,0.173,0.21,0
68,101402,89094,0.439,22,0.405,0.097,1
46,58903,276993,-0.88,7,0.325,0.15,1
41,81915,399695,1.127,23,0.148,0.118,1
67,105711,63510,1.263,18,0.445,0.203,1
32,16370,160626,0.529,17,0.063,0.118,1
41,300495,246844,1.246,4,0.441,0.185,1
63,119464,166439,0.007,6,0.293,0.17,1
52,66817,207603,2.234,27,0.329,0.216,1
40,235920,45330,0.746,27,0.347,0.108,1
33,75648,246970,-0.901,14,0.151,0.207,1
22,96165,96843,0.07,18,0.233,0.116,1
25,70545,205437,-0.153,17,0.182,0.122,1
29,205574,343307,-0.25,16,0.092,0.171,1
60,85398,273845,-1.657,22,0.08,0.252,1
52,96985,205302,0.387,18,0.102,0.13,1
42,164301,267348,-1.386,4,0.224,0.073,0
60,120588,278719,-2.5,3,0.324,0.123,1
29,87587,576276,-0.344,26,0.246,0.157,1
31,156805,145473,-0.756,23,0.479,0.292,1
40,320234,173851,-0.862,6,0.402,0.203,0
66,105479,347059,-2.5,2,0.419,0.135,0
51,95411,96475,-0.851,7,0.123,0.172,1
63,98015,45101,-0.174,18,0.552,0.274,1
33,173300,233818,-0.634,18,0.39,0.166,1
63,66700,124613,0.387,6,0.107,0.166,1
24,78308,50595,1.393,6,0.191,0.156,1
32,41724,235362,0.516,7,0.471,0.222,0
47,49793,543840,1.026,14,0.065,0.148,1
23,69471,34600,1.109,7,0.379,0.232,1
63,87518,376428,-1.019,14,0.293,0.244,1
64,217969,15291,0.439,1,0.38,0.217,1
48,117661,104624,0.995,29,0.365,0.167,1
36,57041,786112,-0.436,27,0.06,0.096,1
25,62541,111625,-0.791,11,0.513,0.167,1
51,178964,162647,0.53,25,0.312,0.14,1
47,158082,298036,-1.482,17,0.424,0.133,1
58,91276,32002,-1.088,1,0.077,0.166,0
51,72136,160055,-0.667,9,0.214,0.209,0
27,157950,158924,0.451,2,0.122,0.143,1
27,54770,801692,0.219,22,0.583,0.098,1
60,109489,49327,1.032,24,0.492,0.122,1
28,280378,106405,-0.922,19,0.152,0.281,1
67,99732,65047,-0.975,1,0.355,0.213,1
26,61069,59126,0.524,8,0.073,0.123,1
57,110498,413765,-0.799,15,0.154,0.257,1
69,71151,153641,-0.604,5,0.463,0.166,1
43,44824,90979,-1.857,4,0.046,0.317,0
23,127782,94120,0.291,10,0.256,0.196,1
64,157390,90354,1.541,18,0.262,0.214,1
30,77042,97926,-1.029,3,0.526,0.23,1
47,74529,48069,1.022,30,0.181,0.269,1
70,55647,118840,-0.059,14,0.704,0.154,1
58,83500,108565,-1.765,6,0.235,0.264,1
23,67940,75839,-0.895,1,0.116,0.143,0
62,54287,172462,-0.956,29,0.011,0.158,1
29,231804,186147,-0.317,18,0.367,0.181,1
58,113642,90890,0.42,26,0.24,0.235,1
52,119822,131751,1.849,24,0.062,0.16,1
35,139981,1046699,-1.431,30,0.334,0.279,1
42,132334,1011334,-0.485,27,0.199,0.26,1
26,73204,58088,-0.896,23,0.352,0.182,1
70,103140,65867,-1.268,26,0.15,0.122,1
32,78673,57811,0.095,26,0.251,0.24,1
36,112061,388380,0.001,8,0.269,0.054,1
46,106768,104790,-1.814,18,0.253,0.224,1
54,74327,186111,0.018,30,0.348,0.131,1
46,46301,904974,-1.205,27,0.27,0.255,1
46,96827,148594,0.012,4,0.306,0.097,1
50,81262,283230,1.269,4,0.179,0.14,1
63,34975,239610,0.463,7,0.116,0.206,1
40,116006,88344,0.178,23,0.089,0.216,1
62,145836,389117,-0.529,12,0.455,0.142,1
60,318616,69819,0.067,19,0.128,0.16,1
69,74011,500960,0.563,5,0.103,0.237,1
66,68748,88405,0.464,2,0.878,0.24,0
60,51681,97560,-0.099,24,0.316,0.159,1
33,99896,56317,0.217,9,0.596,0.144,1
59,99581,65288,-1.317,2,0.241,0.098,0
57,59989,102161,-0.734,7,0.054,0.195,1
35,82463,16818,0.708,10,0.023,0.229,1
54,33464,121588,0.842,13,0.5,0.189,1
33,143022,94960,0.094,27,0.094,0.125,1
47,61220,305407,1.479,6,0.177,0.287,1
60,88454,219492,0.508,19,0.205,0.054,1
30,44100,79342,-0.233,9,0.438,0.233,1
37,67265,99280,-1.22,15,0.294,0.193,1
60,78258,121447,1.439,9,0.153,0.208,1
43,89493,571347,0.77,11,0.136,0.133,1
69,114397,71562,1.798,18,0.048,0.171,1
21,184814,78481,2.167,18,0.577,0.198,1
57,129822,54321,-1.287,5,0.241,0.175,1
61,145604,39520,-1.284,5,0.024,0.072,1
66,185464,197737,-2.5,8,0.369,0.283,1
28,119661,180052,0.918,27,0.23,0.219,1
70,88363,475859,0.656,10,0.671,0.182,1
40,149062,382950,0.098,18,0.413,0.186,1
38,153902,1297300,-1.226,14,0.14,0.281,1
38,124473,140351,-0.089,11,0.347,0.135,1
52,43488,118648,0.185,2,0.153,0.122,1
53,59091,46546,0.783,14,0.412,0.231,1
44,78444,280776,0.273,30,0.341,0.208,1
24,132903,166887,0.664,29,0.123,0.119,1
70,89045,269556,-0.124,10,0.506,0.245,1
32,158895,53808,1.181,16,0.246,0.198,1
25,173717,205836,0.632,9,0.108,0.126,1
50,163923,180425,-1.187,28,0.18,0.209,1
41,164446,169995,1.389,17,0.04,0.2,1
51,53587,81101,1.226,28,0.313,0.175,1
64,114563,437478,0.465,26,0.145,0.203,1
25,66423,949478,0.281,10,0.204,0.218,1
35,39460,55220,1.659,14,0.143,0.235,1
46,77951,286872,-1.633,18,0.347,0.186,0
60,174544,11252,1.241,8,0.116,0.164,1
51,113316,273796,-0.476,25,0.257,0.194,1
40,246834,27868,1.095,17,0.675,0.251,1
51,98339,93519,0.12,7,0.345,0.218,1
69,306039,46012,-1.243,15,0.156,0.16,1
45,98354,123542,-0.497,25,0.125,0.183,1
65,91017,319114,1.022,13,0.211,0.28,1
59,47471,28192,-0.21,22,0.474,0.225,1
36,156819,108538,-0.621,30,0.451,0.189,1
33,70018,94500,-0.628,11,0.731,0.248,1
59,65124,622398,0.642,30,0.162,0.147,1
31,170788,221234,1.751,13,0.117,0.2,1
37,160601,51995,-2.141,17,0.319,0.293,1
32,158513,98147,2.5,24,0.089,0.219,1
51,75092,608580,0.204,3,0.45,0.277,1
35,87735,285307,0.58,22,0.514,0.175,1
53,87346,65643,-0.436,18,0.204,0.151,1
67,133096,117951,-0.004,20,0.225,0.25,1
62,195702,121393,0.193,29,0.266,0.07,1
68,108189,92430,-1.049,15,0.279,0.191,1
22,241593,32183,-0.806,28,0.377,0.242,1
43,140950,81514,1.185,18,0.129,0.214,1
32,80031,523698,-1.552,7,0.435,0.054,1
66,136206,106443,0.441,20,0.525,0.099,1
56,211195,136689,-0.371,6,0.209,0.173,1
37,244436,170223,-0.961,27,0.309,0.208,1
49,162919,1104295,1.972,5,0.299,0.211,1
51,91163,151203,-0.955,15,0.588,0.18,1
45,80758,401491,-1.13,25,0.328,0.224,1
44,120042,87556,-0.187,1,0.059,0.206,1
23,207846,118768,-0.769,15,0.713,0.172,1
43,111798,151704,0.006,16,0.187,0.212,1
38,112965,74733,0.155,11,0.128,0.141,1
61,92343,124872,0.235,21,0.303,0.218,1
64,76391,333579,-0.124,10,0.293,0.129,1
58,82992,72989,-0.702,12,0.113,0.209,1
22,96305,150012,0.643,9,0.14,0.208,1
63,212483,283864,-0.112,19,0.435,0.162,1
40,79834,71423,-0.496,27,0.429,0.218,1
41,92399,402022,1.48,6,0.071,0.273,1
68,58389,160169,-0.121,13,0.068,0.119,1
64,128783,129286,1.092,7,0.402,0.237,1
23,178243,24614,1.227,8,0.159,0.245,1
38,202767,107167,1.288,30,0.114,0.168,1
58,99633,209572,0.691,22,0.347,0.228,1
47,119939,721582,-0.001,29,0.203,0.165,1
33,83349,250069,-0.064,20,0.174,0.255,1
47,117193,413323,-0.244,20,0.218,0.05,1
64,105298,50524,-2.167,22,0.262,0.267,1
32,92660,133820,0.719,20,0.175,0.113,1
58,96417,450027,0.244,25,0.263,0.185,1
57,112817,67469,0.826,10,0.455,0.131,1
65,77691,357572,-0.117,4,0.641,0.27,1
35,79723,290215,0.665,15,0.358,0.166,1
31,211345,192075,-1.378,1,0.33,0.147,1
48,349004,111587,-1.169,2,0.309,0.247,1
47,49285,61742,-2.476,2,0.419,0.224,0
41,47946,741353,-0.134,3,0.356,0.16,1
59,55770,264889,-0.773,22,0.121,0.121,1
60,85470,203810,-0.903,18,0.491,0.112,1
33,140851,103448,0.335,29,0.139,0.257,1
60,120957,155201,-0.426,9,0.203,0.205,1
32,98084,173970,-1.433,10,0.462,0.19,1
41,117246,214975,2.5,15,0.516,0.21,1
22,63673,290482,-0.037,24,0.283,0.063,1
38,79658,74174,-1.083,28,0.272,0.161,1
68,89100,40073,-0.67,22,0.274,0.162,0
43,40760,161821,-0.173,16,0.165,0.239,1
56,50358,31129,-0.175,30,0.142,0.092,1
26,51369,112094,1.302,6,0.322,0.243,1
52,131876,94856,-0.079,15,0.085,0.288,1
39,101747,233506,1.855,8,0.161,0.077,1
58,122161,893345,-0.432,5,0.166,0.181,1
67,35873,26063,0.426,12,0.17,0.21,0
47,42864,1161424,1.022,23,0.484,0.232,1
26,125389,121616,1.195,10,0.307,0.05,1
44,22432,205134,1.312,25,0.115,0.2,1
27,166023,41984,-0.272,19,0.222,0.167,1
43,36167,367903,-0.005,22,0.169,0.163,1
24,137206,155705,-2.479,8,0.049,0.304,1
53,57715,141927,-0.196,26,0.337,0.167,1
36,152058,26232,1.091,7,0.421,0.207,0
31,447596,160301,0.897,12,0.41,0.173,1
21,28882,321141,-0.086,24,0.509,0.194,1
65,127421,121266,1.699,21,0.264,0.213,1
62,36442,431564,-0.384,9,0.082,0.234,1
61,111407,415815,-0.716,8,0.212,0.133,1
23,81160,84238,-0.468,13,0.194,0.189,1
38,96034,630326,-1.122,14,0.177,0.191,1
69,57052,156241,0.622,2,0.132,0.081,1
49,132964,156868,0.288,8,0.242,0.123,1
27,43625,163976,0.61,5,0.37,0.233,0
28,167441,159656,-0.414,5,0.458,0.152,1
34,73346,14063,-0.058,11,0.206,0.337,1
69,44633,126936,-2.178,2,0.105,0.238,0
29,199792,43951,0.376,21,0.603,0.207,1
66,87020,648290,0.099,21,0.083,0.271,1
54,233604,625224,-1.101,7,0.246,0.226,0
67,165751,322912,-0.105,27,0.226,0.191,1
62,60385,121027,-0.258,18,0.108,0.095,1
37,86256,60547,1.764,10,0.641,0.22,1
62,95615,82998,-1.061,6,0.095,0.264,1
29,193052,861791,0.331,13,0.283,0.144,1
35,112008,80452,-1.091,29,0.194,0.07,1
31,98293,18004,-0.558,1,0.258,0.116,0
27,81440,379094,0.277,1,0.377,0.286,1
25,87753,578876,-0.211,13,0.436,0.185,1
30,172795,667760,-0.006,28,0.224,0.268,1
27,90167,381896,0.333,9,0.052,0.181,1
40,73870,442306,-0.494,23,0.501,0.15,1
24,67867,157319,0.884,18,0.553,0.308,1
24,68233,23149,-0.305,6,0.255,0.158,1
70,44646,153812,-0.098,28,0.346,0.165,1
25,61844,262447,0.361,5,0.247,0.208,1
24,190380,132806,0.227,16,0.307,0.163,1
22,81167,127470,0.644,20,0.26,0.227,1
27,127998,62987,0.317,21,0.587,0.207,1
47,26061,60890,0.469,26,0.291,0.209,1
62,119578,784439,-0.325,22,0.409,0.143,1
57,83024,810415,-1.069,20,0.424,0.08,0
50,70746,149643,-1.428,5,0.159,0.13,1
25,98523,193254,-1.671,10,0.05,0.135,1
59,70239,62045,1.763,11,0.141,0.198,1
22,31121,267455,-2.213,12,0.09,0.131,1
52,142727,730931,1.194,4,0.579,0.092,1
41,101628,37876,-0.821,3,0.18,0.111,1
65,76926,227723,1.186,14,0.372,0.203,1
36,55519,243655,-2.203,22,0.183,0.221,1
52,43159,241165,-0.235,27,0.234,0.15,1
42,100661,657978,1.454,29,0.521,0.156,1
47,201649,937345,0.713,15,0.669,0.217,1
67,99623,121571,-0.337,27,0.089,0.19,1
56,45080,274923,-1.943,14,0.369,0.251,1
41,100722,161814,-1.322,15,0.059,0.171,1
43,87631,84922,1.389,7,0.264,0.13,1
56,138633,191400,-0.348,19,0.345,0.245,1
38,121897,274509,-0.072,10,0.109,0.161,1
29,20225,182340,0.284,15,0.292,0.133,1
44,118206,67869,-1.303,29,0.12,0.234,1
24,54493,98833,0.407,17,0.118,0.267,1
29,44210,99516,-0.42,10,0.533,0.191,1
42,81906,70276,0.294,21,0.575,0.12,0
60,110531,198904,-0.578,22,0.621,0.272,1
60,39624,218533,-1.573,19,0.328,0.203,1
34,128009,362202,-0.427,2,0.262,0.193,1
42,131826,69323,0.641,7,0.167,0.156,1
28,92139,89202,0.394,4,0.081,0.248,1
58,58323,607740,0.031,29,0.625,0.113,1
33,55154,129359,0.898,10,0.155,0.108,1
60,150321,154123,-0.204,15,0.386,0.294,1
63,42275,128130,0.056,28,0.291,0.128,1
55,153246,415866,-0.48,30,0.477,0.238,1
37,82865,430636,0.957,7,0.372,0.263,1
68,85789,408513,0.292,26,0.171,0.193,1
55,38312,153630,-0.557,22,0.125,0.127,1
53,83634,68405,-1.489,19,0.059,0.218,1
63,122315,848379,1.105,6,0.074,0.264,1
65,46137,324185,-0.744,21,0.097,0.201,1
24,115483,99449,0.072,19,0.126,0.135,1
65,94096,540272,2.353,14,0.451,0.198,1
